1527709345990765,-2,-2,-1,-2,-2,-2,-4,-1
1527709345990765,5,2,0,-2,-3,-3,0,-3
1527709345992762,0,-1,-1,-1,0,0,-3,0
1527709345992762,8,-2,-4,-1,2,1,-2,4
1527709346013749,-5,-1,1,-5,-8,-3,3,-5
1527709346013749,2,1,1,1,3,2,-1,9
1527709346014749,-1,0,-4,-2,0,-2,-4,0
1527709346014749,1,-3,-2,-1,-3,0,-1,-2
1527709346027741,1,1,1,2,4,2,-2,2
1527709346027741,-1,-1,-2,-2,-1,-1,2,1
1527709346036734,-1,-2,0,-2,-4,1,-1,-4
1527709346036734,2,1,-1,-1,0,0,-1,0
1527709346050727,-4,-2,-3,-1,-2,-1,0,3
1527709346050727,17,3,2,1,-1,0,0,3
1527709346052725,10,3,2,-4,-8,-1,1,-4
1527709346052725,-3,-3,-1,3,2,2,-2,0
1527709346073713,0,-1,1,1,6,1,-2,1
1527709346073713,4,2,3,-2,-5,0,-1,3
1527709346075711,-1,0,-2,2,2,1,2,4
1527709346075711,-4,-2,-1,-4,-1,0,-4,-4
1527709346087703,-1,1,-1,2,-2,-1,0,-2
1527709346087703,-4,1,-1,-1,0,1,-1,-5
1527709346096698,-4,-5,1,-2,2,2,-1,3
1527709346096698,-7,-1,-2,3,3,-1,-2,1
1527709346110694,5,2,0,-3,-5,-4,3,4
1527709346110694,-13,-4,-3,-3,1,1,-4,-1
1527709346112688,-4,0,0,1,0,3,1,0
1527709346112688,4,1,1,2,-4,0,2,-2
1527709346133674,-3,1,-1,1,4,1,-3,-1
1527709346133674,2,1,-1,0,0,-2,2,0
1527709346135675,-2,-4,-1,-3,1,1,-3,1
1527709346135675,-6,0,2,-3,-1,3,0,-2
1527709346147666,-5,-1,-2,-1,1,0,-2,-3
1527709346147666,-6,-3,-3,3,2,-3,-2,1
1527709346156661,-4,1,-1,0,-3,3,6,-5
1527709346156661,2,2,-1,-2,0,-2,-4,-1
1527709346170652,5,-1,1,-1,4,5,-1,3
1527709346170652,-19,-3,-4,0,-4,-6,-1,-5
1527709346172650,10,0,-1,-3,0,0,-3,1
1527709346172650,0,0,2,0,-4,-2,0,1
1527709346193638,-2,-3,-2,-1,-3,-1,0,-3
1527709346193638,0,1,-1,3,2,1,-1,4
1527709346195637,-1,-1,-1,3,1,-5,-2,-4
1527709346195637,-2,-1,-3,2,2,-3,0,-4
1527709346207628,-8,-3,0,-3,-1,1,2,-9
1527709346207628,9,-1,-2,-2,1,-1,-2,6
1527709346216623,-4,-1,-3,1,4,-1,-1,0
1527709346216623,-2,0,0,-3,-6,-2,-3,0
1527709346231614,2,0,0,1,4,-1,-1,3
1527709346231614,6,2,0,-3,-1,-1,5,-1
1527709346232614,-2,0,-2,-1,4,0,-2,5
1527709346232614,-7,0,0,2,4,2,1,-2
1527709346253600,1,1,0,0,0,1,0,3
1527709346253600,-3,-2,-1,0,0,-2,0,1
1527709346255599,30,2,3,-4,-10,-3,2,-4
1527709346255599,1,-1,-1,1,4,-2,1,4
1527709346275590,-1,0,-1,-3,1,-2,-3,2
1527709346275590,-2,0,2,-1,-4,1,-1,-8
1527709346276587,-8,-2,-4,1,0,-5,-1,1
1527709346276587,2,0,-1,-2,-4,0,-1,-3
1527709346290580,3,-2,-2,1,0,-3,1,-1
1527709346290580,9,3,4,-3,1,0,1,-2
1527709346291577,-6,-2,0,2,-2,-5,-4,1
1527709346291577,2,-3,-1,-1,0,-3,-3,2
1527709346312564,-11,1,1,-3,-12,-6,5,-2
1527709346312564,-4,-2,-5,2,3,1,-2,3
1527709346313563,-3,-1,1,1,0,3,1,0
1527709346313563,2,3,0,-3,-3,-1,0,-1
1527709346335549,-12,-2,-4,2,3,0,-3,-6
1527709346335549,3,-1,1,1,-8,-6,0,-2
1527709346336551,-1,-1,0,2,0,0,1,-3
1527709346336551,6,2,2,-1,-3,-4,0,-4
1527709346350542,4,-2,0,-2,-4,1,-4,1
1527709346350542,-6,-2,-2,1,0,0,-5,-2
1527709346351541,-6,2,1,-4,-7,-5,2,-1
1527709346351541,-6,-3,-1,0,3,1,-2,-1
1527709346372526,-2,1,-2,0,2,-1,-3,-3
1527709346372526,1,-2,-1,1,-5,-2,1,-1
1527709346373526,-2,1,0,1,2,3,-1,-2
1527709346373526,-7,-1,-3,2,-2,0,2,6
1527709346395512,6,-1,1,0,-6,0,-2,0
1527709346395512,7,2,4,-1,-2,2,0,1
1527709346396511,-7,-1,-3,-7,-2,-4,-6,1
1527709346396511,1,-1,-2,1,1,1,-2,1
1527709346410503,2,3,4,-2,-4,-6,6,-2
1527709346410503,1,-2,-2,1,2,0,-3,3
1527709346411502,-4,-2,-3,-1,-1,1,-2,-4
1527709346411502,1,0,1,0,-5,-6,3,-2
1527709346432491,2,-2,-2,0,1,2,-3,4
1527709346432491,-6,-3,1,2,-2,4,-1,-3
1527709346433488,9,3,2,1,-2,-7,3,1
1527709346433488,-36,-2,-1,-1,5,0,-3,-8
1527709346455475,-2,3,0,2,0,0,0,3
1527709346455475,17,3,-1,-1,1,-2,1,1
1527709346456475,-1,0,0,-1,-2,0,-1,-4
1527709346456475,4,-2,0,2,-1,0,-1,1
1527709346470465,1,-2,0,1,3,6,0,-1
1527709346470465,-6,2,-1,-4,-3,-1,2,-3
1527709346471465,3,-1,1,1,-1,2,-1,2
1527709346471465,9,-1,-2,-1,-4,-2,0,0
1527709346493452,2,-2,-1,-1,1,-2,0,-1
1527709346493452,1,0,-2,0,0,1,3,0
1527709346493452,-3,-3,-2,0,-2,2,0,-4
1527709346493452,1,-2,0,-1,-1,0,-4,4
1527709346515439,2,-1,0,-1,-1,3,-1,-5
1527709346515439,-4,-2,-2,0,3,3,-2,1
1527709346516437,-2,1,-1,0,5,-1,0,3
1527709346516437,5,1,3,-1,-4,-6,4,-3
1527709346530429,3,0,-4,2,5,-2,-4,-3
1527709346530429,-1,-1,1,-4,0,-6,-2,-2
1527709346531427,-3,-1,0,-3,-5,2,1,0
1527709346531427,4,1,1,2,2,7,-2,2
1527709346552414,-2,-1,0,-3,-6,-3,3,-3
1527709346552414,-3,0,-2,0,-1,0,-2,0
1527709346553413,-4,1,0,-1,0,4,3,2
1527709346553413,0,0,-2,0,1,-1,-3,-1
1527709346575400,-2,-1,1,2,5,1,-4,-1
1527709346575400,1,1,1,-2,-4,-8,3,-2
1527709346576400,-4,-2,-1,2,0,-5,-6,0
1527709346576400,1,-2,-4,0,1,-3,1,-3
1527709346590393,0,0,1,-3,-5,2,0,-2
1527709346590393,-4,0,0,-1,1,3,-1,0
1527709346591392,3,-2,0,0,1,-2,1,0
1527709346591392,-11,-2,2,2,7,3,-4,-6
1527709346613376,14,2,-1,-2,-4,-2,-1,6
1527709346613376,-15,-4,1,-1,-5,-7,2,0
1527709346613376,-4,-1,-3,-1,4,-2,-1,2
1527709346613376,3,2,-2,-4,-10,-2,3,3
1527709346635364,1,1,1,0,5,-3,-2,3
1527709346635364,1,-1,-1,-1,5,1,2,2
1527709346636362,2,3,-2,0,-3,-3,0,-1
1527709346636362,-1,-2,0,-1,7,1,2,0
1527709346650354,-7,-2,-3,1,-2,-5,3,-2
1527709346650354,4,-3,0,1,-2,-1,-3,-4
1527709346651354,-6,-1,1,-1,-1,-3,-2,-2
1527709346651354,15,0,-2,-1,0,-2,-2,-1
1527709346673338,-8,-4,-2,1,-3,-2,-2,4
1527709346673338,3,2,2,-1,-4,3,2,-4
1527709346673338,1,-2,-1,-3,3,-4,-3,1
1527709346673338,2,0,0,1,-2,-1,1,-3
1527709346695326,0,-1,-1,-3,-2,-2,-2,-5
1527709346695326,0,-2,0,2,2,-2,-2,1
1527709346696326,1,-1,-1,1,-4,-1,1,-6
1527709346696326,-2,-4,-2,-2,0,-4,1,3
1527709346710316,2,2,2,0,-2,-4,3,4
1527709346710316,-8,-3,-2,-2,-3,-6,-1,4
1527709346711315,-15,-3,-1,0,-1,1,-1,4
1527709346711315,24,4,2,-5,-10,-7,7,-3
1527709346733303,-4,0,-2,0,-3,1,-1,6
1527709346733303,2,0,-2,-1,-4,5,-1,0
1527709346733303,11,2,2,0,-6,-1,3,-3
1527709346733303,-5,2,0,1,1,3,-1,5
1527709346755289,-3,-3,-1,0,-3,-3,0,-2
1527709346755289,6,0,-2,-3,-3,-1,0,-1
1527709346756287,-6,1,0,3,0,-1,0,-4
1527709346756287,-4,-1,-1,-1,-1,0,-2,2
1527709346770279,-9,2,-3,-1,4,7,-5,0
1527709346770279,-4,1,2,1,-6,-3,2,-4
1527709346771278,2,-3,-3,-2,2,6,0,0
1527709346771278,-3,0,1,1,2,-1,-2,0
1527709346793265,0,-3,3,0,-3,-1,0,-6
1527709346793265,9,2,-4,2,1,2,2,1
1527709346793265,-6,-2,-1,-1,-4,2,-2,-5
1527709346793265,-6,-4,-5,-2,0,0,-3,-3
1527709346815251,2,-1,-1,0,-4,2,1,-2
1527709346815251,2,2,3,-2,4,2,-5,2
1527709346816250,29,-3,-4,0,2,2,2,-2
1527709346816250,2,0,4,-1,-7,0,5,-6
1527709346830242,4,-1,-2,0,6,-1,-3,3
1527709346830242,-6,-1,-1,0,4,1,1,0
1527709346831242,-2,2,5,-2,0,0,5,-2
1527709346831242,2,-4,-3,2,-3,1,-6,-6
1527709346853229,-1,-2,-2,0,-3,-1,2,11
1527709346853229,0,-2,-1,0,3,0,3,7
1527709346853229,-14,1,0,-2,3,1,0,0
1527709346853229,-32,2,1,0,3,0,-1,-3
1527709346883210,21,-16,-5,1,4,-1,-3,-12
1527709346883210,-15,-11,-4,0,5,2,-3,-10
1527709346884209,-47,-5,1,2,6,-1,-5,19
1527709346884209,21,-10,1,-3,-3,-3,-5,-27
1527709346890203,-35,4,-4,-2,9,1,7,32
1527709346890203,-1,-2,-4,-2,-4,-1,-24,-23
1527709346898200,-60,-9,-5,2,-1,-3,-18,-5
1527709346898200,79,-9,10,0,-9,-5,12,-12
1527709346913192,-48,5,-12,-1,6,2,7,36
1527709346913192,-22,25,-7,-6,-14,-3,-43,-18
1527709346914189,95,-11,-12,-3,10,1,10,-16
1527709346914189,7,-8,6,-6,-40,-20,37,48
1527709346935177,109,50,23,-2,-14,-3,6,41
1527709346935177,-41,-36,-9,6,8,-3,-1,9
1527709346936177,69,82,1,-7,-60,-33,9,1
1527709346936177,-4,-84,-20,8,42,29,-19,-43
1527709346950167,40,2,6,-8,-30,-18,18,-6
1527709346950167,45,107,5,-1,34,9,1,-7
1527709346958162,2,5,6,-1,6,7,2,-6
1527709346958162,5,-83,-6,1,9,-2,2,43
1527709346973154,-31,39,-3,2,0,-1,-12,-29
1527709346973154,12,-30,1,-2,-4,-4,4,-10
1527709346974154,-11,27,0,0,16,3,-2,-19
1527709346974154,-16,31,-2,0,5,-5,-10,2
1527709346995146,-12,-45,-2,-1,12,-5,-3,-21
1527709346995146,3,-31,0,-5,-25,-8,32,26
1527709346996138,-9,-21,-9,2,24,12,-21,14
1527709346996138,-57,-49,-2,-1,-13,-10,11,20
1527709347010130,-21,70,-2,5,35,7,-26,-33
1527709347010130,4,5,5,5,3,5,7,5
1527709347018127,-3,-83,5,-2,-18,-10,1,36
1527709347018127,27,-37,-36,-12,-9,-10,-3,-20
1527709347033117,51,72,38,2,6,5,-13,18
1527709347033117,19,82,-11,-7,-24,-16,4,6
1527709347034116,-34,69,-12,-7,-11,-13,-4,6
1527709347034116,-10,127,31,-1,-6,-3,8,-30
1527709347055103,-10,-90,-33,-4,-16,-1,-4,-24
1527709347055103,47,12,47,6,-8,-12,11,57
1527709347056103,-28,-27,12,-1,-4,6,10,30
1527709347056103,12,-71,-16,-2,-18,-6,4,6
1527709347070095,-70,-96,-7,-3,-11,-3,-33,35
1527709347070095,16,65,-1,6,29,16,-2,-52
1527709347078089,-65,-51,18,8,20,5,-22,-47
1527709347078089,-34,-18,0,4,19,5,-9,20
1527709347093078,-20,-120,-13,-4,-22,-2,10,-5
1527709347093078,-2,-128,18,-5,-10,-3,11,-1
1527709347094077,80,-83,-7,6,17,9,12,8
1527709347094077,32,45,0,-1,6,-1,-12,4
1527709347115064,37,88,3,-2,-3,-2,17,-33
1527709347115064,-24,-64,-6,-1,-17,-10,-3,-15
1527709347116064,101,97,38,4,1,24,32,21
1527709347116064,-64,48,14,7,4,1,-5,-16
1527709347139050,-15,-15,3,1,6,5,8,2
1527709347139050,-25,-67,-20,-1,13,5,-19,-4
1527709347139050,33,-78,-2,-6,-21,-8,5,36
1527709347139050,-19,-3,-1,2,3,5,-19,-54
1527709347153041,10,-13,14,5,12,0,12,-9
1527709347153041,-26,-111,-11,-2,-9,-9,22,7
1527709347154040,-15,8,-23,-6,-3,-7,2,-29
1527709347154040,19,-34,5,-4,-9,0,7,8
1527709347175028,14,114,-1,-1,22,7,-11,-6
1527709347175028,6,15,-16,-1,-3,-1,3,-7
1527709347176027,-30,44,12,2,-6,-8,-1,-40
1527709347176027,12,-114,10,-3,-16,2,2,42
1527709347190019,44,104,-12,2,-8,4,5,-4
1527709347190019,-16,-20,12,3,0,6,-3,18
1527709347198013,-38,-31,14,-3,-16,-5,-21,-3
1527709347198013,24,-88,-31,-3,-10,0,16,-8
1527709347213004,-98,-50,6,-2,-1,6,38,53
1527709347213004,0,96,3,2,-13,-6,-6,46
1527709347214004,-30,-95,-37,0,0,-8,-9,12
1527709347214004,0,10,-6,0,8,-2,-2,3
1527709347235992,10,14,30,2,-1,-6,-10,-12
1527709347235992,-21,33,-1,0,15,7,5,-21
1527709347235992,12,68,-11,9,-12,-4,20,-16
1527709347235992,-8,-58,-18,-1,9,-1,-23,3
1527709347249982,61,-95,-16,2,4,-4,-4,34
1527709347249982,-23,-59,-17,-3,-9,-3,27,-8
1527709347257976,11,66,33,6,33,11,-7,-3
1527709347257976,6,59,3,-1,-31,-16,12,4
1527709347272966,-8,17,-16,3,-7,-7,3,-11
1527709347272966,-31,-83,-17,-7,-3,0,-6,-12
1527709347273966,-43,-25,-5,-4,9,5,-66,-16
1527709347273966,8,-30,-20,-6,13,4,-33,1
1527709347294955,52,-75,1,-14,-26,-12,33,17
